date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-05-22	01:03:03	PairsonnalitesA		0	1	0	Stigmabase — 20 doctors and 25 pregnant women test positive for COVID-19 in Kashmir: The officials have now conducted tests of several doctors, paramedical staff and other health care workers and patients at SMHS hospital, SKIMS ... View article... http://dlvr.it/RX6zsB			1263636459686256643	https://twitter.com/PairsonnalitesA/status/1263636459686256643	stigmabase doctor pregnant woman test positive covid19 kashmir official conducted test several doctor paramedical staff health care worker patient smhs hospital skim view article URL		[{'score': 0.525926, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-05-22	01:16:09	ahamedmansoori	Bhagwan_Maloo	0	0	2	@omprakashmeen16 Congratulations Pharma Corona Fighter 	@omprakashmeen16		1263639756740722688	https://twitter.com/ahamedmansoori/status/1263639756740722688	USER_MENTION congratulation pharma corona fighter		[{'score': 0.795352, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-22	02:12:46	raomeenakshi7	raomeenakshi7	0	3	8	Very difficult to continue this thread on #AhamAsKarna ...He's already a famous personality.He doesn't need my promoting him ...Till #Mahabharat goes on I will be here during #Lockdown...Don't know about my future @MeNitzzzy only on your request I'm here.Outside world needs me.	@MeNitzzzy	#AhamAsKarna #Mahabharat #Lockdown	1263654003776184320	https://twitter.com/raomeenakshi7/status/1263654003776184320	difficult continue thread ahamaskarna he already famous personality.he doesnt need promoting till mahabharat go lockdown dont know future USER_MENTION request im here.outside world need	[{'sentence_id': 0, 'text': 'difficult continue thread ahamaskarna he already famous personality.he', 'tones': [{'score': 0.683168, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'doesnt need promoting till mahabharat go lockdown dont know future USER_MENTION request im here.outside', 'tones': [{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'world need', 'tones': []}]	[{'score': 0.69968, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.577976, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-22	03:43:15	chouhan_yogi	CMMadhyaPradesh	0	0	0	sir my name is yogendra chouhan(9826849496).I working as engineer at Sagar smart city m.p.I have responsibility from family for my one year old son this covid time pls give time to complete my contract time of job which will complete 30 September 2020.I am in problem			1263676771720978432	https://twitter.com/chouhan_yogi/status/1263676771720978432	sir name yogendra working engineer sagar smart city m.p.i responsibility family one year old son covid time pls give time complete contract time job complete september problem		[]							
2020-05-22	03:47:32	RhapsodicVampi1		0	0	2	This lockdown is making me realise a lot about myself and what I can do . Discovering new hobbies and developing new skills. I hope y'all are doing the same #QuarantineLife #lockdownindia #hobbies #leisure #chill		#QuarantineLife #lockdownindia #hobbies #leisure #chill	1263677851360022530	https://twitter.com/RhapsodicVampi1/status/1263677851360022530	lockdown making realise lot discovering new hobby developing new skill hope yall quarantinelife lockdownindia hobby leisure chill		[{'score': 0.765886, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.775166, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0	1.0		1.0	
2020-05-22	04:16:33	VinayChaudhry4		1	4	10	I request @moayush distribution of small packets of KAADHA(काढ़ा) PAN INDIA to boost immunity with the help of various organisations @narendramodi ji @PMOIndia @AmitShah ji @atulkotharissun ji @Devanjalisaini @swamidipankar @myogiadityanath ji #ayush #coronavirus @ZeeNews	@moayush @narendramodi @PMOIndia @AmitShah @atulkotharissun @Devanjalisaini @swamidipankar @myogiadityanath @ZeeNews	#ayush #coronavirus	1263685155979321344	https://twitter.com/VinayChaudhry4/status/1263685155979321344	request USER_MENTION distribution small packet pan india boost immunity help various organisation USER_MENTION ji USER_MENTION USER_MENTION ji USER_MENTION ji USER_MENTION USER_MENTION USER_MENTION ji ayush coronavirus USER_MENTION		[{'score': 0.715645, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-22	04:35:04	thisistarunxp	warnerbrosindia	0	0	2	Just Hope Lockdown ends* So i can go to theatre for #TENET Don't wanna miss this Gem :/		#TENET	1263689814076985344	https://twitter.com/thisistarunxp/status/1263689814076985344	hope lockdown go theatre tenet dont wanna miss gem		[{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-22	04:39:59	RichardBarrow		10	60	178	Official #COVID19 update in #Thailand on Friday: 3,037 people infected (+0) 2,910 discharged from hospital (+13) 71 still in hospital 56 dead (+0) For the third time, there are zero reported cases and zero reported deaths. Another good day.		#COVID19 #Thailand	1263691051916644354	https://twitter.com/RichardBarrow/status/1263691051916644354	official covid19 update thailand friday people infected discharged hospital still hospital dead third time zero reported case zero reported death another good day		[{'score': 0.761685, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-22	04:44:01	evol_peed		0	0	1	Sorry if it’s a bit chilly. Most people think I burn hot. It’s actually quite the opposite. #lucifer #devil #chilly #people #music #lockdown #covid_19 #musicdirector #musiclover #art #artist #photography #neverchange #rap #rapper #hiphop #hiphopartist #goodvibes		#lucifer #devil #chilly #people #music #lockdown #covid_19 #musicdirector #musiclover #art #artist #photography #neverchange #rap #rapper #hiphop #hiphopartist #goodvibes	1263692067777085441	https://twitter.com/evol_peed/status/1263692067777085441	sorry bit chilly people think burn hot actually quite opposite lucifer devil chilly people music lockdown covid_19 musicdirector musiclover art artist photography neverchange rap rapper hiphop hiphopartist goodvibes		[{'score': 0.55968, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.667919, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-22	05:24:43	sucharith		0	0	0	Coronavirus behaving differently in China's new clusters compared to early cases, says expert 			1263702310745550848	https://twitter.com/sucharith/status/1263702310745550848	coronavirus behaving differently china new cluster compared early case say expert		[{'score': 0.905748, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-22	06:11:18	vdna	jetspot_status	0	0	2	When will the Tamando line be restored? In lockdown times when we are working from home, good internet connection is essential. It is getting difficult to connect to online meetings through mobile internet. Do restore it ASAP.			1263714033460486145	https://twitter.com/vdna/status/1263714033460486145	tamando line restored lockdown time working home good internet connection essential getting difficult connect online meeting mobile internet restore asap		[]							
2020-05-22	06:44:57	SyedMuh35312887		0	0	1	Covid19 has proved Bill gates is not important to survive but food,water,medicine,clothing,shelter.Many have thrown out mobile phones to buy a loaf of a bread or fare to pay,so allover world particularly havenots see mobile phone for them is of no value but to survive food is.			1263722502074793985	https://twitter.com/SyedMuh35312887/status/1263722502074793985	covid19 proved bill gate important survive thrown mobile phone buy loaf bread fare allover world particularly havenots see mobile phone value survive food		[{'score': 0.523822, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-22	06:55:17	kartik_kannan	thefallingsweep	1	0	1	I love the Konkan coast. I do a trip once a year on that coastline driving from home. In fact I went there during the start of the women's T20 World Cup across Charmadi Ghats into the coastline at Udupi. Will miss that for some time now with Covid.			1263725102044192768	https://twitter.com/kartik_kannan/status/1263725102044192768	love konkan coast trip year coastline driving home fact went start woman t20 world cup across charmadi ghat coastline udupi miss time covid		[{'score': 0.522054, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.560944, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.636458, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]		1.0	1.0	1.0			
2020-05-22	07:06:52	RajouriTown		1	1	18	Three Positive COVID-19 cases reported from Samba. Persons were already in administrative quarantine. Total active now 13 in Samba district. #COVIDー19 #Lockdown4point0 #StayHomeStaySafe		#COVID #Lockdown4point0 #StayHomeStaySafe	1263728016154337280	https://twitter.com/RajouriTown/status/1263728016154337280	three positive covid19 case reported samba person already administrative quarantine total active samba district lockdown4point0 stayhomestaysafe		[{'score': 0.853626, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-05-22	08:32:09	PronoyKrSaikia		0	0	0	@PMOIndia @narendramodi you tie our GAMUSA around your neck always but won't come forward against #coalmining in #DehingPatkai #DehingPatkaiWildlifeSanctuary #Hypocrisy #fridaymorning #coronavirus #FridayThoughts #staysafe #JummaMubarak	@PMOIndia @narendramodi	#coalmining #DehingPatkai #DehingPatkaiWildlifeSanctuary #Hypocrisy #fridaymorning #coronavirus #FridayThoughts #staysafe #JummaMubarak	1263749478126948352	https://twitter.com/PronoyKrSaikia/status/1263749478126948352	USER_MENTION USER_MENTION tie gamusa around neck always wont come forward coalmining dehingpatkai dehingpatkaiwildlifesanctuary hypocrisy fridaymorning coronavirus fridaythoughts staysafe jummamubarak		[{'score': 0.773608, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-22	09:07:15	keshav_murugesh		0	2	13	With #COVID19 disrupting #supplychains worldwide, farmers are being empowered to sell their produce directly to consumers. This trend may continue even after the situation changes as the farm-to-home model gains critical mass. https://bit.ly/2LGm80J @wef #FoodIndustry	@wef	#COVID19 #supplychains #FoodIndustry	1263758311528075264	https://twitter.com/keshav_murugesh/status/1263758311528075264	covid19 disrupting supplychains worldwide farmer empowered sell produce directly consumer trend may continue even situation change farmtohome model gain critical mass URL USER_MENTION foodindustry		[{'score': 0.666121, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.519909, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0	1.0		1.0	
2020-05-22	10:02:30	Shushjh	sanket	0	0	6	She knows the virus which is more dangerous than #COVID and hence the Social................Distance		#COVID	1263772213469220864	https://twitter.com/Shushjh/status/1263772213469220864	know virus dangerous covid hence social distance		[{'score': 0.61207, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.974578, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			1.0
2020-05-22	11:10:51	theCanonFanboy		0	0	20	The red devil! @FordIndia @Ford #fridaymorning #weekend #lockdown #fastcars	@FordIndia @Ford	#fridaymorning #weekend #lockdown #fastcars	1263789414960029697	https://twitter.com/theCanonFanboy/status/1263789414960029697	red devil USER_MENTION USER_MENTION fridaymorning weekend lockdown fastcars		[]							
2020-05-22	11:19:24	pranjalb		2	0	0	#Kolkata residents block road in Lord's Mour, Prince Golam MD Shah Road as protest to get power restored. Just to right is a containment zone. As 48hrs no power &amp; desperate so ppl are protesting. @ndtv @CESCLimited #CycloneApmhan #lockdown #Covid_19 #kolkataAmphan @ndtvvideos – at Prince Ghulam Hussain Shah Road	@ndtv @CESCLimited @ndtvvideos	#Kolkata #CycloneApmhan #lockdown #Covid_19 #kolkataAmphan	1263791568508551169	https://twitter.com/pranjalb/status/1263791568508551169	kolkata resident block road lord mour prince golam md shah road protest get power restored right containment zone power desperate ppl protesting USER_MENTION USER_MENTION cycloneapmhan lockdown covid_19 kolkataamphan USER_MENTION prince ghulam hussain shah road		[{'score': 0.533312, 'tone_id': 'anger', 'tone_name': 'Anger'}]					1.0		
2020-05-22	11:27:21	Ritika55812928	shewale_rahul	0	0	1	Thanks a ton...in this time of Corona war...ur timely action in every possible manner relieved a lot...sincere thanks from Anushktinagar residents. 			1263793569178873858	https://twitter.com/Ritika55812928/status/1263793569178873858	thanks ton time corona war ur timely action every possible manner relieved lot sincere thanks anushktinagar resident		[{'score': 0.640632, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-22	11:56:07	kalyanam1955	AUThackeray	0	0	0	is CoVid 19 a problem in Maharashtra? we thought MVA with @uddhavthackeray at the Helm has Driven out the Virus 	@uddhavthackeray		1263800807473811456	https://twitter.com/kalyanam1955/status/1263800807473811456	covid problem maharashtra thought mva USER_MENTION helm driven virus		[{'score': 0.614913, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.913895, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0		1.0	
2020-05-22	11:59:46	soodabhinav08		0	0	0	Are you occupied with both household and office work during the lockdown and no time to cook? Leave all the worry aside as now would be the best time to take break and indluge in a cheesy pizza from… https://www.instagram.com/p/CAfUWGJFL-6/?igshid=iq8cgf8evtyj			1263801725871325185	https://twitter.com/soodabhinav08/status/1263801725871325185	occupied household office work lockdown time cook leave worry aside would best time take break indluge cheesy pizza URL		[]							
2020-05-22	12:52:17	MSharif1990		1	5	18	An important hospital that treats #coronavirus patients in #Kabul has run out of testing kits. And it speaks a lot about #Afghanistan’s fight against the virus.		#coronavirus #Kabul #Afghanistan	1263814943868178447	https://twitter.com/MSharif1990/status/1263814943868178447	important hospital treat coronavirus patient kabul run testing kit speaks lot fight virus		[]							
